#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME39100;The Knights of St. John;Les Chevaliers de Saint Jean;Die Ritter des Johanniterordens;;Los Caballeros de San Juan;;;;;;;;;x
EVTOPTA39670;Allahu Akbar!;Allah Akbar !;Allahu Akbar!;;¡Allahu Akbar!;;;;;;;;;x
EVTOPTA39680;Great [Root.Religion.GetRandomGodName] is with us!;Louons [Root.Religion.GetRandomGodName] !;Der große [Root.Religion.GetRandomGodName] ist mit uns!;;¡El Gran [Root.Religion.GetRandomGodName] está con nosotros!;;;;;;;;;x
EVTOPTA39812;Send the invitations.;Envoyer les invitations.;Schickt die Einladungen.;;Enviad las invitaciones;;;;;;;;;x
EVTOPTA39813;How kind!;Comme c'est gentil !;Wie nett!;;¡Qué amable!;;;;;;;;;x
EVTOPTA39815;Glory to Mani!;Gloire à Mani !;Ruhm zu Mani!;;¡Gloria a Mani!;;;;;;;;;x
EVTOPTA39816;Praise Zurvan!;Louons Zurvan !;Lobet Zurvan!;;¡Alabemos a Zurván!;;;;;;;;;x
EVTOPTA39820;Send out the invitations!;Envoyez les invitations !;Einladungen verschicken!;;¡Enviad invitaciones!;;;;;;;;;x
EVTOPTA39821;Of course I will attend!;Bien sûr que je vais y assister !;Natürlich werde ich teilnehmen!;;¡Por supuesto que acudiré!;;;;;;;;;x
EVTOPTA39822;Well, I don't like [From.GetObjectPronoun] either;Eh bien, je ne l'apprécie pas non plus;Na ja, ich mag [From.GetHerHim] auch nicht wirklich.;;Bueno, a mí tampoco me gusta [From.GetSheHe];;;;;;;;;x
EVTOPTA39823;Whoever does not give a branch, may God not grant their wish!;À celui qui ne donne pas de branche, que Dieu n'accorde pas son souhait !;Wer keinen Zweig darlegt, dem möge Gott auch keinen Wunsch erfüllen.;;¡Dios no concederá su deseo a quien no traiga una rama!;;;;;;;;;x
EVTOPTA39824;I must make sure bring some wood too;Je dois m'assurer d'apporter du bois moi aussi;Ich muss auch etwas Holz sammeln;;Debo asegurarme de llevar también algo de leña;;;;;;;;;x
EVTOPTA39825;Let us celebrate the glory of Ohrmazd!;Célébrons la gloire d'Ohrmazd !;Lasst uns die Herrlichkeit von Ohrmazd feiern!;;¡Celebremos la gloria de Ohrmazd!;;;;;;;;;x
EVTOPTA39827;Until next time!;Jusqu'à la prochaine fois !;Bis zum nächsten Mal!;;¡Hasta la próxima vez!;;;;;;;;;x

EVTOPTA_39800;Desi, the Bountiful one;Desi, le Bienfaisant;Desi, die Großzügige;;Desi, el pródigo;;;;;;;;;x
EVTOPTA_39801;Weshparkar, the Wind God;Weshparkar, le dieu du Vent;Weshparkar, Gott des Windes;;Weshparkar, dios del viento;;;;;;;;;x
EVTOPTA_39802;Damchen, the Worldly Protector;Damchen, le Protecteur du monde;Damchen, der Weltenbeschützer;;Damchen, protector del mundo;;;;;;;;;x
EVTOPTA_39803;Kula Kari, God of the Mountain;Kula Kari, dieu de la Montagne;Kula Kari, Gott der Berge;;Kula Kari, dios de la montaña;;;;;;;;;x

EVTOPTB39000;Great!;Génial !;Ausgezeichnet!;;¡Estupendo!;;;;;;;;;x
EVTOPTB39010;No, wait. On second thought...;Non, attendez. Après mûres réflexions...;Nein, wartet. Bei genauerem Nachdenken...;;No, espera. Ahora que lo pienso...;;;;;;;;;x
EVTOPTB39021;Demand that [From.GetSubjectPronoun] abandon [From.GetPossPronoun] vile heresy!;Demandons-lui d'abandonner son infâme hérésie !;Verlangen, dass [From.GetSubjectPronoun] [From.GetPossPronoun]e abscheuliche Ketzerei aufgibt!;;¡Exígele que abandone su vil herejía!;;;;;;;;;x
EVTOPTB39023;[From.GetSubjectPronounCap] is right.;[From.GetIlElleCap] a raison.;[From.GetSubjectPronounCap] hat Recht.;;Tiene razón.;;;;;;;;;x
EVTOPTB39024;Attempt to escape;Nous tentons de nous enfuir.;Fluchtversuch vornehmen;;Intento huir;;;;;;;;;x
EVTOPTB39100;Let them come...;Qu'ils viennent...;Lasst sie kommen ...;;Dejad que vengan... ;;;;;;;;;x
EVTOPTB39101;More infidels to slaughter;Encore des infidèles à massacrer.;Noch mehr Ungläubige zum Niedermetzeln;;Más infieles que matar;;;;;;;;;x
EVTOPTB39102;The infidels come in many flavors;Il existe toutes sortes d'infidèles.;Die Ungläubigen sind gar vielfältiger Natur;;Los infieles tienen muchos sabores;;;;;;;;;x
EVTOPTB39200;Our coffers are not that full;Nos coffres ne sont pas si pleins que cela.;So voll sind unsere Truhen dann auch wieder nicht;;Nuestras arcas no están tan llenas;;;;;;;;;x
EVTOPTB39210;It is not our concern.;Cela ne nous regarde pas.;Das geht uns nichts an.;;No es nuestro problema.;;;;;;;;;x
EVTOPTB39211;I am not repenting any 'sins'.;Je ne me repens d'aucun 'péché'.;Ich werde überhaupt keine "Sünden" bereuen.;;No me arrepiento de ningún 'pecado'.;;;;;;;;;x
EVTOPTB39220;Pray for Divine Help;Je prie pour recevoir une aide divine.;Betet um göttliche Hilfe;;Pide ayuda a Dios;;;;;;;;;x
EVTOPTB39221;This is a secular matter...;C'est une affaire profane...;Dies ist eine säkulare Angelegenheit ...;;Este es un asunto secular...;;;;;;;;;x
EVTOPTB39222;God will judge us.;Dieu nous jugera.;Gott wird über uns richten!;;Dios nos juzgará.;;;;;;;;;x
EVTOPTB39223;He is still a traitor...;C'est toujours un traître...;Er ist immer noch ein Verräter ...;;Sigue siendo un traidor...;;;;;;;;;x
EVTOPTB39226;I am [Root.PrimaryTitle.GetRulerTitle]!;Je suis [Root.PrimaryTitle.GetRulerTitle] !;Ich bin [Root.PrimaryTitle.GetRulerTitle]!;;¡Soy [Root.PrimaryTitle.GetRulerTitle]!;;;;;;;;;x
EVTOPTB39230;Disperse the rabble.;Disperser la populace;Treibt das Gesindel auseinander.;;Dispersar la muchedumbre.;;;;;;;;;x
EVTOPTB39240;It is not our concern.;Ceci ne nous regarde pas.;Das ist nicht unsere Angelegenheit.;;No es asunto nuestro.;;;;;;;;;x
EVTOPTB39241;Imprison the heathen!;Emprisonnez les païens !;Sperrt den Heiden ein!;;¡Encarcelar al pagano!;;;;;;;;;x
EVTOPTB39251;[Player.Religion.GetPietyName] has its price, but this is really too much...;La [Player.Religion.GetPietyName] a un prix... bien trop élevé !;[Player.Religion.GetPietyName] hat ihren Preis, aber dies ist wirklich zu viel ...;;La [Player.Religion.GetPietyName] tiene un precio, pero este es demasiado elevado...;;;;;;;;;x
EVTOPTB39253;Repentance has its price, but this is really too much...;La repentance a un prix... bien trop élevé !;Reue hat ihren Preis, aber dies ist wirklich zu viel ...;;La redención tiene un precio, pero este es demasiado elevado...;;;;;;;;;x
EVTOPTB39270;It's not my concern;Ceci ne me regarde pas.;Das ist nicht meine Angelegenheit.;;No es asunto mío;;;;;;;;;x
EVTOPTB39271;Ignore the emissary;Ignorer l'émissaire;Ignoriert den Gesandten;;Ignorar al emisario;;;;;;;;;x
EVTOPTB39275;Direct control is preferable.;Un contrôle direct est préférable.;Direkte Kontrolle ist wünschenswert. ;;Es preferible el control directo.;;;;;;;;;x
EVTOPTB39300;This we can not afford.;Nous n'en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39400;Accursed Heathens!;Maudits infidèles !;Vermaledeite Heiden!;;¡Malditos paganos!;;;;;;;;;x
EVTOPTB39404;Peaceful conversion is a better way;La conversion pacifique est préférable;Eine friedvolle Konvertierung erscheint sinnvoller;;La conversión pacífica es una opción mejor;;;;;;;;;x
EVTOPTB39441;I rule in my realm!;C'est moi qui commande ici !;Ich bin Herrscher in meinem Reich!;;¡Yo gobierno en mi reino!;;;;;;;;;x
EVTOPTB39445;It is not of my concern;Ce ne sont pas mes affaires.;Das geht mich nichts an;;No es asunto mío;;;;;;;;;x
EVTOPTB39600;Tell us more of [From.Religion.GetRandomGodName].;Dites-nous-en plus sur « [From.Religion.GetRandomGodName] ».;Erzählt uns mehr von "[From.Religion.GetRandomGodName]".;;Cuéntanos más de [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTB39601;No, the old ways are best! Banish the preacher!;Non, nos vieilles croyances sont les meilleures ! Bannissez ce prêcheur !;Nein, die alten Wege sind die besten! Verbannt den Prediger!;;¡No, las viejas costumbres son mejores! ¡Desterrar al predicador!;;;;;;;;;x
EVTOPTB39602;To each their own.;À chacun sa voie.;Jedem das Seine.;;A cada uno lo suyo.;;;;;;;;;x
EVTOPTB39603;Side with [FromFrom.GetFirstName]. Banish [From.GetFirstName].;Prendre le parti de [FromFrom.GetFirstName]. Bannir [From.GetFirstName].;Steht zu [FromFrom.GetFirstName]. Verbannt [From.GetFirstName].;;A favor de [FromFrom.GetFirstName]. Desterrar a [From.GetFirstName].;;;;;;;;;x
EVTOPTB39640;For Allah and Ali!;Pour Allah et Ali !;Für Allah und Ali!;;¡Por Alá y Alí!;;;;;;;;;x
EVTOPTB39660;Foolish Posturing!;Gesticulations d'un vieillard sénile !;Törichtes Gehabe!;;¡Vaya postura más absurda!;;;;;;;;;x
EVTOPTB39670;Disturbing News;De bien mauvaises nouvelles;Beunruhigende Nachrichten;;Noticias inquietantes;;;;;;;;;x
EVTOPTB39680;The Old Gods are Mighty!;Les anciens dieux sont puissants !;Die alten Götter sind mächtig!;;¡Los antiguos dioses son poderosos!;;;;;;;;;x
EVTOPTB39813;Unfortunately, I have other plans.;Malheureusement, j'ai d'autres choses prévues.;Leider habe ich schon andere Pläne.;;Por desgracia tengo otros planes;;;;;;;;;x
EVTOPTB39821;I will not attend this Sadeh festival!;Je n'irai pas à cette fête de Sadeh !;Ich werde diesem Sadeh nicht beiwohnen!;;¡No iré a este festival Sadeh!;;;;;;;;;x

EVTOPTB_39800;Parn, God of Fortune;Parn, dieu de la Fortune;Parn, Gott des Glücks;;Parn, dios de la fortuna;;;;;;;;;x
EVTOPTB_39801;Wishaghn, God of Victory;Wishaghn, le dieu de la Victoire;Wishaghn, Gott des Sieges;;Wishaghn, dios de la victoria;;;;;;;;;x
EVTOPTB_39802;Shenlha Okar, Wisdom of the White Light;Shenlha Okar, la Sagesse de la Lumière Blanche;Shenlha Okar, Weisheit des weißen Lichtes;;Shenlha Okar, sabiduría de la luz blanca;;;;;;;;;x
EVTOPTB_39803;Lamlha, Goddess of Travel;Lamlha, déesse du Voyage;Lamlha, Göttin der Reise;;Lamlha, diosa del camino;;;;;;;;;x

EVTOPTC39021;Guards! Throw [From.GetObjectPronoun] in the dungeon!;Gardes ! Au cachot !;Wachen! Werft [From.GetObjectPronoun] in den Kerker!;;¡Guardias! ¡A la mazmorra!;;;;;;;;;x
EVTOPTC39100;I have a bad feeling about this...;J'ai un mauvais pressentiment...;Mich beschleicht ein schlechtes Gefühl ...;;Esto me da mala espina...;;;;;;;;;x
EVTOPTC39241;I rule in my realm!;Je règne sur mon pays !;Ich herrsche in meinem Reich!;;¡Yo gobierno en mi reino!;;;;;;;;;x
EVTOPTC39603;I refuse to have any part in this petty quarrel.;Je refuse de me mêler à ces enfantillages.;Haltet mich aus diesen lächerlichen Querelen heraus.;;Me niego a tomar parte en esta insignificante pelea.;;;;;;;;;x
EVTOPTC39640;The schismatics must be crushed!;Il faut écraser les schismatiques !;Diese Schismatiker müssen zerschlagen werden!;;¡Los cismáticos deben ser aplastados!;;;;;;;;;x
EVTOPTC39680;Lock up your son and daughter!;Protégez vos filles et vos fils !;Sperrt Eure Söhne und Töchter weg!;;¡Encierra a tu hijo e hija bajo llave!;;;;;;;;;x
EVTOPTC_39617;I spit on your gods!;Je crache sur vos dieux !;Verflucht seien Eure Götter!;;Escupo sobre vuestros dioses!;;;;;;;;;x
EVTOPTC_39800;Nanaiya, the Sensual one;Nanaya la Sensuelle;Nanaiya, die Sinnliche;;Nanaiya, la sensual;;;;;;;;;x
EVTOPTC_39801;Zurvan, God of Time;Zurvan, le dieu du Temps;Zurvan, Gott der Zeit;;Zurván, dios del tiempo;;;;;;;;;x
EVTOPTC_39802;Shinje, the Wrathful;Shinje, le Courroucé;Shinje, die zornige;;Shinje, el colérico;;;;;;;;;x
EVTOPTC_39803;Sangpo Bumtri, the Creator;Sangpo Bumtri, le Créateur;Sangpo Bumtri, der Erschaffer;;Sangpo Bumtri, el creador;;;;;;;;;x

EVTOPTD39021;Diplomatically decline;Refuser de façon diplomatique.;Diplomatisch ablehnen;;Niégate diplomáticamente;;;;;;;;;x
EVTOPTD39640;Ha! The fools fight amongst themselves.;Ah ! Les imbéciles se battent entre eux.;Hah! Die Narren kämpfen gegeneinander.;;¡Ja! Los tontos pelean entre ellos.;;;;;;;;;x
EVTOPTD_39800;There are others...;Il y en a d'autres...;Es gibt andere...;;Hay otros…;;;;;;;;;x
EVTOPTD_39801;On second thought...;À la réflexion...;Wenn ich so drüber nachdenke...;;Pensándolo mejor…;;;;;;;;;x
EVTOPTD_39802;There are others...;Il y en a d'autres...;Es gibt andere...;;Hay otros…;;;;;;;;;x
EVTOPTD_39803;On second thought...;À la réflexion...;Wenn ich so drüber nachdenke...;;Pensándolo mejor…;;;;;;;;;x

EVTTOOLTIP39021;Privately approach [This.GetTitledFirstName];Approchons [This.Get_le_TitledFirstName] en privé.;Privat mit [This.GetTitledFirstName] sprechen;;Aborda en privado a [This.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP39201;[This.GetBestName] receives the money;[This.Get_only_Le_Title][This.GetBestName] reçoit l'argent.;[This.GetBestName] erhält das Geld;;[This.GetBestName] recibe el dinero;;;;;;;;;x
EVTTOOLTIP39211;[This.GetTitledFirstName] will get a visit from one of our emissaries.;[This.Get_Le_TitledFirstName] va recevoir la visite d'un de nos émissaires.;[This.GetTitledFirstName] wird von einem unserer Gesandten besucht werden.;;[This.GetTitledFirstName] te visitará uno de nuestros emisarios.;;;;;;;;;x
EVTTOOLTIP39212;[From.GetTitle] will be pleased with my devotion.;[From.Get_only_Le_Title][From.GetTitle] appréciera ma dévotion.;[From.GetTitle] wird mit meiner Hingabe zufrieden sein.;;[From.GetTitle] estará complacido con mi devoción.;;;;;;;;;x
EVTTOOLTIP39213;[From.GetTitle] will be upset with my lack of devotion.;[From.Get_only_Le_Title][From.GetTitle] risque de ne pas apprécier votre manque de dévotion.;[From.GetTitle] wird sich über meine fehlende Hingabe aufregen.;;[From.GetTitle] estará enojado por mi falta de devoción.;;;;;;;;;x
EVTTOOLTIP39221;The Holy Father will read my desperate plea...;Le Saint-Père va lire mon appel désespéré...;Der Heilige Vater wird meinen verzweifelten Appell lesen ...;;El Santo Padre leerá mi desesperada súplica...;;;;;;;;;x
EVTTOOLTIP39222;[Root.Host.GetTitledFirstName] will learn of our communication.;[Root.Host.Get_Le_TitledFirstName] va être informé[Root.Host.Get_E] de notre communication.;[Root.Host.GetTitledFirstName] wird von unserer Korrespondenz erfahren.;;[Root.Host.GetTitledFirstName] se enterará de nuestra comunicación.;;;;;;;;;x
EVTTOOLTIP39224;His captor will listen to our demand.;Son ravisseur va écouter notre demande.;Sein Geiselnehmer wird unserer Forderung Gehör schenken.;;Su captor escuchará nuestra petición.;;;;;;;;;x
EVTTOOLTIP39225;[From.GetTitledFirstName] will get disappointed.;[From.Get_Le_TitledFirstName] éprouvera de la déception.;[From.GetTitledFirstName] wird enttäuscht sein.;;[From.GetTitledFirstName] se sentirá decepcionado.;;;;;;;;;x
EVTTOOLTIP39226;I am sure [Root.Host.GetTitledFirstName] will release us now.;Je suis sûr[Root.Get_E] que [Root.Host.Get_le_TitledFirstName] va nous libérer.;[Root.Host.GetTitledFirstName] wird uns jetzt sicherlich freilassen.;;Sin duda ahora [Root.Host.GetTitledFirstName] nos liberará.;;;;;;;;;x
EVTTOOLTIP39251;[This.GetTitledFirstName] will cry tears of joy at our reply.;[This.Get_Le_TitledFirstName] pleurera des larmes de joie en voyant notre réponse.;[This.GetTitledFirstName] wird Tränen der Freude weinen nach unserer Antwort.;;[This.GetTitledFirstName] llorará lágrimas de gozo con nuestra respuesta.;;;;;;;;;x
EVTTOOLTIP39253;[This.GetTitledFirstName] will cry tears of joy at our reply.;[This.Get_Le_TitledFirstName] pleurera de joie en voyant notre réponse.;[This.GetTitledFirstName] wird aufgrund unserer Antwort Tränen der Freude vergießen.;;[This.GetTitledFirstName] llorará lágrimas de alegría con nuestra respuesta.;;;;;;;;;x
EVTTOOLTIP39241;[This.GetTitledFirstName] will hear the Papal emissary.;[This.Get_Le_TitledFirstName] écoutera l'émissaire papal.;[This.GetTitledFirstName] wird den päpstlichen Gesandten anhören.;;[This.GetTitledFirstName] oirá al emisario papal;;;;;;;;;x
EVTTOOLTIP39261;[This.GetTitledFirstName] will listen to our emissary.;[This.Get_Le_TitledFirstName] écoutera notre émissaire.;[This.GetTitledFirstName] wird unseren Gesandten anhören.;;[This.GetTitledFirstName] escuchará a nuestro emisario.;;;;;;;;;x
EVTTOOLTIP39271;[This.GetTitledFirstName] will listen to our emissary.;[This.Get_Le_TitledFirstName] écoutera notre émissaire.;[This.GetTitledFirstName] wird unseren Gesandten anhören.;;[This.GetTitledFirstName] escuchará a nuestro emisario.;;;;;;;;;x
EVTTOOLTIP39600;Informed of your arrival.;Informés de votre arrivée.;Über Eure Ankunft informiert.;;Informado de tu llegada.;;;;;;;;;x
EVTTOOLTIP_39813;Invitations to the Bema sent;Des invitations au Bêma sont envoyées;Einladungen zur Bema verschickt;;Enviadas invitaciones al Bema;;;;;;;;;x
EVTTOOLTIP_39821;Receives an invitation;Reçoit une invitation;Erhält eine Einladung;;Recibe una invitación;;;;;;;;;x

evt_CK2_39703_desc_a;Rome, for centuries the center of Christendom, is in Fraticelli hands. This has given me an opportunity to create a Fraticelli Papacy, which shall do away with the scandalous display of wealth that the Catholic Papacy has long been guilty of.;Rome, qui fut le centre de la chrétienté pendant des siècles, est entre des mains fraticelles. Cela m'a donné l'occasion de créer une papauté fraticelle, qui abolira l'étalage scandaleux de richesses dont la papauté catholique est depuis longtemps coupable.;Rom, das jahrhundertelang das Zentrum des Christentums war, ist in den Händen der Fraticelli. Dies bot mir eine Gelegenheit, ein Fraticelli-Pontifikat zu schaffen, das der skandalösen Zurschaustellung von Reichtum, derer sich das katholische Pontifikat so lange schuldig gemacht hat, ein Ende bereiten wird.;;Roma, que durante siglos ha sido el centro del cristianismo, está en manos de los fraticelli. Esto me ha brindado la oportunidad de crear un papado fraticelli, que se desembarazará del escandaloso alarde de riqueza del que siempre ha pecado el papado católico.;;;;;;;;;x
evt_CK2_39703_desc_b;Rome, for centuries the center of Christendom, is in Fraticelli hands. [From.GetTitledFirstName] has therefore seen fit to create a Fraticelly Papacy, claiming it shall do away with the scandalous display of wealth that the Catholic Papacy has long been guilty of.;Rome, qui fut le centre de la chrétienté pendant des siècles, est entre des mains fraticelles. [From.Get_Le_TitledFirstName] a donc jugé bon de créer une papauté fraticelle, en prétendant qu'elle abolira l'étalage scandaleux de richesses dont la papauté catholique a longtemps été coupable.;Rom, das jahrhundertelang das Zentrum des Christentums war, ist in den Händen der Fraticelli. Daher hat [From.GetTitledFirstName] es für richtig befunden, ein Fraticelli-Pontifikat zu schaffen, indem er behauptete, es werde der skandalösen Zurschaustellung von Reichtum, derer sich das katholische Pontifikat so lange schuldig gemacht hat, ein Ende bereiten.;;Roma, que durante siglos ha sido el centro del cristianismo, está en manos de los fraticelli. Por eso, [From.GetTitledFirstName] ha creído conveniente crear un papado fraticelli, afirmando que eso desembarazará al papado católico del escandaloso alarde de riqueza del que siempre ha pecado.;;;;;;;;;x
evt_CK2_39704_desc_a;As the great city of Constantinople is in Iconoclast hands, I have taken this chance to create the Iconoclast Patriarchate so that it may do away with the heretical idolatry the Ecumenical Patriarchate has long been guilty of. The new Iconoclast Patriarch shall soon take up his abode in the offices historically occupied by his Ecumenical predecessors.;Puisque la grande ville de Constantinople est entre des mains iconoclastes, j'en ai profité pour créer le patriarcat iconoclaste pour qu'il puisse abolir l'idolâtrie hérétique dont le patriarcat oecuménique est depuis longtemps coupable. Le nouveau patriarche iconoclaste s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs oecuméniques.;Da sich die große Stadt Konstantinopel in den Händen der Bilderstürmer befindet, habe ich diese Gelegenheit genutzt, das Bilderstürmer-Patriarchat zu schaffen, auf dass es dem ketzerischen Götzendienst, dessen sich das ökumenische Patriarchat so lange schuldig gemacht hat, ein Ende bereite. Der neue Bilderstürmer-Patriarch wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine ökumenischen Vorgänger innehatten.;;Dado que la gran ciudad de Constantinopla está en manos iconoclastas, he aprovechado la ocasión para crear el patriarcado iconoclasta y desembarazar así al patriarcado ecuménico de la idolatría herética de la que siempre ha pecado. Muy pronto, el nuevo patriarca iconoclasta establecerá su morada en la residencia que anteriormente ocuparan sus predecesores ecuménicos.;;;;;;;;;x
evt_CK2_39704_desc_b;As the great city of Constantinople is in Iconoclast hands, [From.GetTitledFirstName] has taken this chance to create the Iconoclast Patriarchate, claiming it shall do away with the heretical idolatry the Ecumenical Patriarchate has long been guilty of. The new Iconoclast Patriarch shall soon take up his abode in the offices historically occupied by his Ecumenical predecessors.;Puisque la grande ville de Constantinople est entre des mains iconoclastes, [From.Get_le_TitledFirstName] en a profité pour créer le patriarcat iconoclaste, en prétendant qu'il abolira l'idolâtrie hérétique dont le patriarcat oecuménique est depuis longtemps coupable. Le nouveau patriarche iconoclaste s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs oecuméniques.;Da sich die große Stadt Konstantinopel in den Händen der Bilderstürmer befindet, hat [From.GetTitledFirstName] diese Gelegenheit genutzt, das Bilderstürmer-Patriarchat zu schaffen, indem er behauptete, es werde dem ketzerischen Götzendienst, dessen sich das ökumenische Patriarchat so lange schuldig gemacht hat, ein Ende bereiten. Der neue Bilderstürmer-Patriarch wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine ökumenischen Vorgänger innehatten.;;Dado que la gran ciudad de Constantinopla está en manos iconoclastas, [From.GetTitledFirstName] ha aprovechado la ocasión para crear el patriarcado iconoclasta, afirmando que eso desembarazará al patriarcado ecuménico de la idolatría herética de la que siempre ha pecado. Muy pronto, el nuevo patriarca iconoclasta establecerá su morada en la residencia que anteriormente ocuparan sus predecesores ecuménicos.;;;;;;;;;x
evt_CK2_39705_desc_a;I have granted Rome to its rightful ruler, so that the Fraticelli Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;J'ai accordé Rome à son souverain légitime, afin que le pape fraticelle puisse conduire son Église depuis des logements dignes de sa stature. Le pape s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs catholiques.;Ich habe Rom seinem rechtmäßigen Herrscher zurückgegeben, damit der Fraticelli-Papst seine Kirche von Unterkünften aus leiten kann, die seiner Geltung angemessen sind. Der Papst wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine katholischen Vorgänger innehatten.;;He concedido Roma a su gobernante legítimo para que el papa fraticelli pueda liderar a su Iglesia desde una residencia que esté a la altura de su excelencia. Muy pronto, el papa establecerá su morada en la residencia que anteriormente ocuparan sus predecesores ecuménicos.;;;;;;;;;x
evt_CK2_39705_desc_b;[From.GetTitledFirstName] has granted Rome to its rightful ruler, so that the Fraticelli Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;[From.Get_Le_TitledFirstName] a accordé Rome à son souverain légitime, de sorte que le pape fraticelle puisse conduire son Église depuis des logements dignes de sa stature. Le pape s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs catholiques.;[From.GetTitledFirstName] hat Rom seinem rechtmäßigen Herrscher zurückgegeben, damit der Fraticelli-Papst seine Kirche von Unterkünften aus leiten kann, die seiner Geltung angemessen sind. Der Papst wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine katholischen Vorgänger innehatten.;;[From.GetTitledFirstName] ha concedido Roma a su gobernante legítimo para que el papa fraticelli pueda liderar a su Iglesia desde una residencia que esté a la altura de su excelencia. Muy pronto, el papa establecerá su morada en la residencia que anteriormente ocuparan sus predecesores ecuménicos.;;;;;;;;;x
evt_CK2_39706_desc_a;The Hagia Sofia, for centuries the center of Orthodox Christendom, is now back in Orthodox hands. I have granted the cathedral back to its rightful ruler, so that the Ecumenical Patriarch may once again lead the Patriarchate from accommodations befitting his stature. The Ecumenical Patriarch shall soon take up his abode in the offices historically occupied by his predecessors.;Sainte-Sophie, pendant des siècles le centre de la chrétienté orthodoxe, est de nouveau aux mains d'orthodoxes. J'ai rendu la cathédrale au souverain légitime, de sorte que le patriarche oecuménique puisse de nouveau conduire le patriarcat depuis des logements dignes de sa stature. Le Patriarche oecuménique s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs.;Die Hagia Sofia, die jahrhundertelang das Zentrum des orthodoxen Christentums war, ist jetzt wieder in den Händen der Orthodoxen. Ich habe die Kathedrale wieder ihrem rechtmäßigen Herrscher zurückgegeben, damit der ökumenische Patriarch das Patriarchat aufs Neue von Unterkünften aus leiten kann, die seiner Geltung angemessen sind. Der ökumenische Patriarch wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine Vorgänger innehatten.;;La Santa Sofía, que durante siglos ha sido el centro de la cristiandad ortodoxa, vuelve a estar en manos ortodoxas. He devuelto la catedral a su gobernante legítimo para que el patriarca ecuménico pueda volver a liderar el patriarcado desde una residencia que esté a la altura de su excelencia. Muy pronto, el patriarca ecuménico establecerá su morada en la residencia que anteriormente ocuparan sus predecesores.;;;;;;;;;x
evt_CK2_39706_desc_b;The Hagia Sofia, for centuries the center of Orthodox Christendom, is now back in Orthodox hands. [From.GetTitledFirstName] has granted the cathedral back to its rightful ruler, so that the Ecumenical Patriarch may once again lead the Patriarchate from accommodations befitting his stature. The Ecumenical Patriarch shall soon take up his abode in the offices historically occupied by his predecessors.;Sainte-Sophie, pendant des siècles le centre de la chrétienté orthodoxe, est maintenant de retour entre les mains orthodoxes. [From.Get_Le_TitledFirstName] a rendu la cathédrale au souverain légitime, de sorte que le patriarche oecuménique puisse de nouveau conduire le patriarcat depuis des logements dignes de sa stature. Le Patriarche oecuménique s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs.;Die Hagia Sofia, die jahrhundertelang das Zentrum des orthodoxen Christentums war, ist jetzt wieder in den Händen der Orthodoxen. [From.GetTitledFirstName] hat die Kathedrale wieder ihrem rechtmäßigen Herrscher zurückgegeben, damit der ökumenische Patriarch das Patriarchat aufs Neue von Unterkünften aus leiten kann, die seiner Geltung angemessen sind. Der ökumenische Patriarch wird schon bald sein Domizil in den Ämtern aufschlagen, die in der Vergangenheit seine Vorgänger innehatten.;;La Santa Sofía, que durante siglos ha sido el centro de la cristiandad ortodoxa, vuelve a estar en manos ortodoxas. [From.GetTitledFirstName] ha devuelto la catedral a su gobernante legítimo para que el patriarca ecuménico pueda volver a liderar el patriarcado desde una residencia que esté a la altura de su excelencia. Muy pronto, el patriarca ecuménico establecerá su morada en la residencia que anteriormente ocuparan sus predecesores.;;;;;;;;;x

EVTOPTA_SOA_4200;[From.Religion.GetRandomGodNameCap] is good!;Le chemin leur a été montré par [From.Get_le_HighGod] !;[From.Religion.GetRandomGodNameCap] ist gut!;;¡[From.Religion.GetRandomGodNameCap] es bueno!;;;;;;;;;x
EVTOPTB_SOA_4200;[FromFrom.Religion.GetRandomGodNameCap] save us!;Puissions-nous être sauvés par [FromFrom.Get_le_HighGod] !;[FromFrom.Religion.GetRandomGodNameCap] rette uns!;;[FromFrom.Religion.GetRandomGodNameCap], ¡sálvanos!;;;;;;;;;x
